"ip_addr","initiator_line","bytesOut","load_ms","request_id","image_save","minify_total","cacheControl","score_cdn","id","dns_end","priority","image_total","minify_save","score_cookies","ttfb_ms","score_cache","connect_start","score_compress","cache_time","load_start","server_port","protocol","score_gzip","type","full_url","ssl_end","objectSize","gzip_total","socket_group","contentType","initial_priority","initiator_column","expires","score_combine","score_etags","initiator_type","frame_id","host","bytesIn","raw_id","gzip_save","score_keep-alive","is_secure","dns_start","server_count","score_minify","initiator","connect_ms","socket","url","ssl_start","client_port","method","dns_ms","connect_end","server_rtt","responseCode","ssl_ms","contentEncoding","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","http2_stream_id","http2_stream_weight","http2_stream_exclusive","http2_stream_dependency","objectSizeUncompressed","final_base_page","is_base_page","cpu.EvaluateScript","cpu.FunctionCall","initiator_function","score_progressive_jpeg","jpeg_scan_count",
"157.240.30.174","24","420","1095","1000013971.10","","","public,max-age=31536000,immutable","100","211011_11_2D","-1","MEDIUM","","","-1","244","100","-1","-1","31536000","1473","","HTTP/2","100","3","https://www.instagram.com/static/bundles/metro/ConsumerAsyncCommons.js/c4ca4238a0b9.js","-1","1","1","","text/javascript","High","","","-1","-1","parser","3EB259B26EBB8AC7D3153E5266954FFA","www.instagram.com","69","1000013971.10","0","100","1","-1","","-1","https://www.instagram.com/","-1","125","/static/bundles/metro/ConsumerAsyncCommons.js/c4ca4238a0b9.js","-1","","GET","-1","-1","","200","-1","br","Facebook","2568","1473","1717","1717","2568","851","1473","2568","1095","10","11","1","0","15","220","True","13","","","","0","","","","",
"157.240.30.174","27","436","1602","1000013971.22","","","public,max-age=31536000,immutable","100","211011_11_2D","-1","IDLE","","","-1","245","100","-1","-1","31536000","1473","","HTTP/2","100","3","https://www.instagram.com/static/bundles/metro/FeedPageContainer.js/1b8c26465d46.js","-1","25787","25787","","text/javascript","VeryLow","","","-1","-1","parser","3EB259B26EBB8AC7D3153E5266954FFA","www.instagram.com","25845","1000013971.22","0","100","1","-1","","-1","https://www.instagram.com/","-1","125","/static/bundles/metro/FeedPageContainer.js/1b8c26465d46.js","-1","","GET","-1","-1","","200","-1","br","Facebook","3075","1473","1718","1718","3075","1357","1473","3075","1602","11","12","1","0","21","110","True","19","0","","","","","","","",
"157.240.30.174","28","438","1617","1000013971.23","","","public,max-age=31536000,immutable","100","211011_11_2D","-1","IDLE","","","-1","245","100","-1","-1","31536000","1473","","HTTP/2","100","3","https://www.instagram.com/static/bundles/metro/FeedPageContainer.css/2c01ebf593a4.css","-1","8422","8422","","text/css","VeryLow","","","-1","-1","parser","3EB259B26EBB8AC7D3153E5266954FFA","www.instagram.com","8492","1000013971.23","0","100","1","-1","","-1","https://www.instagram.com/","-1","125","/static/bundles/metro/FeedPageContainer.css/2c01ebf593a4.css","-1","","GET","-1","-1","","200","-1","br","Facebook","3090","1473","1718","1718","3090","1372","1473","3090","1617","12","13","1","0","23","110","True","21","0","","","","","","","",
"157.240.30.174","19","425","128","1000013971.5","","","public,max-age=31536000,immutable","100","211011_11_2D","-1","HIGHEST","","","-1","71","100","-1","-1","31536000","1473","","HTTP/2","100","3","https://www.instagram.com/static/bundles/metro/Consumer.css/20ff933cc1b3.css","-1","33678","33678","","text/css","VeryHigh","","","-1","-1","parser","3EB259B26EBB8AC7D3153E5266954FFA","www.instagram.com","33767","1000013971.5","0","100","1","-1","","-1","https://www.instagram.com/","-1","125","/static/bundles/metro/Consumer.css/20ff933cc1b3.css","-1","","GET","-1","-1","","200","-1","br","Facebook","1601","1473","1544","1544","1601","57","1473","1601","128","13","14","1","0","5","256","True","3","187498","","","","","","","",
"157.240.30.174","280","409","1312","1000013971.28","","","public,max-age=31536000,immutable","100","211011_11_2D","-1","MEDIUM","","","-1","220","100","-1","-1","31536000","1498","","HTTP/2","100","3","https://www.instagram.com/static/bundles/metro/Polyfills.js/6dbbfd1ddaaf.js","-1","12430","12430","","text/javascript","High","","","-1","-1","parser","3EB259B26EBB8AC7D3153E5266954FFA","www.instagram.com","12502","1000013971.28","0","100","1","-1","","-1","https://www.instagram.com/","-1","125","/static/bundles/metro/Polyfills.js/6dbbfd1ddaaf.js","-1","","GET","-1","-1","","200","-1","br","Facebook","2810","1498","1718","1718","2810","1092","1498","2810","1312","14","15","1","0","25","220","True","19","44473","","","9","","","","",
"157.240.30.174","68","431","68","1000013971.47","","","public,max-age=31536000,immutable","100","211011_11_2D","-1","LOWEST","","","-1","36","100","-1","-1","31536000","3454","","HTTP/2","100","3","https://www.instagram.com/static/bundles/metro/BDClientSignalCollectionTrigger.js/8d73e10bd6a3.js","-1","18491","18491","","text/javascript","Low","619","","-1","-1","script","3EB259B26EBB8AC7D3153E5266954FFA","www.instagram.com","18571","1000013971.47","0","100","1","-1","","-1","https://www.instagram.com/static/bundles/metro/Vendor.js/6b3e3ddf6057.js","-1","125","/static/bundles/metro/BDClientSignalCollectionTrigger.js/8d73e10bd6a3.js","-1","","GET","-1","-1","","200","-1","br","Facebook","3522","3454","3490","3490","3522","32","3454","3522","68","15","16","1","0","27","147","True","0","75314","","","1","","","","",
"157.240.30.27","469","340","40","1000013971.44","","","public,max-age=1200,stale-while-revalidate=3600","100","211011_11_2D","3475","LOWEST","","","-1","37","0","3475","-1","1200","3552","443","HTTP/2","100","3","https://connect.facebook.net/en_US/sdk.js","3552","1685","1685","ssl/connect.facebook.net:443","application/x-javascript","Low","2681","Mon, 11 Oct 2021 14:51:04 GMT","-1","-1","script","3EB259B26EBB8AC7D3153E5266954FFA","connect.facebook.net","2497","1000013971.44","0","100","1","3431","","-1","https://www.instagram.com/static/bundles/metro/ConsumerLibCommons.js/557904900b3b.js","34","208","/en_US/sdk.js","3509","42114","GET","44","3509","","200","43","gzip","Facebook","3592","3552","3589","3589","3592","3","3431","3592","161","16","17","1","0","1","147","True","0","3097","","","1","","","","",
"157.240.30.174","89","693","742","1000013971.50","","","private, no-cache, no-store, must-revalidate","100","211011_11_2D","-1","MEDIUM","","","-1","741","-1","-1","-1","","3557","","HTTP/2","-1","3","https://www.instagram.com/qp/batch_fetch_web/","-1","159","","","application/json","High","1697","Sat, 01 Jan 2000 00:00:00 GMT","-1","-1","script","3EB259B26EBB8AC7D3153E5266954FFA","www.instagram.com","1525","1000013971.50","","100","1","-1","","-1","https://www.instagram.com/static/bundles/metro/ConsumerLibCommons.js/557904900b3b.js","-1","125","/qp/batch_fetch_web/","-1","","POST","-1","-1","","200","-1","","Facebook","4299","3557","4298","4298","4299","1","3557","4299","742","17","18","1","0","29","220","True","0","159","","","","","n.send","","",
"157.240.30.174","510","486","203","1000013971.51","0","","public,max-age=31536000,immutable","100","211011_11_2D","-1","MEDIUM","76329","","-1","68","100","-1","100","31536000","3575","","HTTP/2","100","3","https://www.instagram.com/static/bundles/metro/sprite_core_32f0a4f27407.png/32f0a4f27407.png","-1","76329","76329","","image/png","Low","953","","-1","-1","script","3EB259B26EBB8AC7D3153E5266954FFA","www.instagram.com","76444","1000013971.51","0","100","1","-1","","-1","https://www.instagram.com/static/bundles/metro/ConsumerLibCommons.js/557904900b3b.js","-1","125","/static/bundles/metro/sprite_core_32f0a4f27407.png/32f0a4f27407.png","-1","","GET","-1","-1","","200","-1","br","Facebook","3778","3575","3643","3643","3778","135","3575","3778","203","18","19","1","0","31","147","True","29","76578","","","","","p","","",
"157.240.30.174","510","466","522","1000013971.52","0","","public,max-age=31536000,immutable","100","211011_11_2D","-1","MEDIUM","109678","","-1","212","100","-1","100","31536000","3576","","HTTP/2","100","3","https://www.instagram.com/static/images/homepage/home-phones.png/43cc71bb1b43.png","-1","109678","109678","","image/png","Low","953","","-1","-1","script","3EB259B26EBB8AC7D3153E5266954FFA","www.instagram.com","109804","1000013971.52","0","100","1","-1","","-1","https://www.instagram.com/static/bundles/metro/ConsumerLibCommons.js/557904900b3b.js","-1","125","/static/images/homepage/home-phones.png/43cc71bb1b43.png","-1","","GET","-1","-1","","200","-1","br","Facebook","4098","3576","3788","3788","4098","310","3576","4098","522","19","20","1","0","33","147","True","31","109828","","","","","p","","",
"157.240.30.174","0","416","777","1000013971.53","12852","","public,max-age=31536000,immutable","100","211011_11_2D","-1","MEDIUM","41581","","-1","501","100","-1","69","31536000","3597","","HTTP/2","100","3","https://www.instagram.com/static/images/homepage/screenshot1.jpg/d6bf0c928b5a.jpg","-1","41581","41581","","image/jpeg","Low","","","-1","-1","parser","3EB259B26EBB8AC7D3153E5266954FFA","www.instagram.com","41679","1000013971.53","0","100","1","-1","","-1","https://www.instagram.com/","-1","125","/static/images/homepage/screenshot1.jpg/d6bf0c928b5a.jpg","-1","","GET","-1","-1","","200","-1","br","Facebook","4374","3597","4098","4098","4374","276","3597","4374","777","20","21","1","0","35","147","True","33","42261","","","","","","100","9",
"157.240.30.174","0","416","555","1000013971.54","11639","","public,max-age=31536000,immutable","100","211011_11_2D","-1","MEDIUM","31724","","-1","501","100","-1","63","31536000","3598","","HTTP/2","100","3","https://www.instagram.com/static/images/homepage/screenshot2.jpg/6f03eb85463c.jpg","-1","31724","31724","","image/jpeg","Low","","","-1","-1","parser","3EB259B26EBB8AC7D3153E5266954FFA","www.instagram.com","31805","1000013971.54","0","100","1","-1","","-1","https://www.instagram.com/","-1","125","/static/images/homepage/screenshot2.jpg/6f03eb85463c.jpg","-1","","GET","-1","-1","","200","-1","br","Facebook","4153","3598","4099","4099","4153","54","3598","4153","555","21","22","1","0","37","220","True","29","32106","","","","","","100","11",
"157.240.30.174","0","416","595","1000013971.55","6696","","public,max-age=31536000,immutable","100","211011_11_2D","-1","MEDIUM","23440","","-1","555","100","-1","71","31536000","3598","","HTTP/2","100","3","https://www.instagram.com/static/images/homepage/screenshot3.jpg/f0c687aa6ec2.jpg","-1","23440","23440","","image/jpeg","Low","","","-1","-1","parser","3EB259B26EBB8AC7D3153E5266954FFA","www.instagram.com","23520","1000013971.55","0","100","1","-1","","-1","https://www.instagram.com/","-1","125","/static/images/homepage/screenshot3.jpg/f0c687aa6ec2.jpg","-1","","GET","-1","-1","","200","-1","br","Facebook","4193","3598","4153","4153","4193","40","3598","4193","595","22","23","1","0","39","220","True","37","24052","","","","","","100","8",
"157.240.30.174","0","416","640","1000013971.56","8940","","public,max-age=31536000,immutable","100","211011_11_2D","-1","MEDIUM","26079","","-1","555","100","-1","65","31536000","3598","","HTTP/2","100","3","https://www.instagram.com/static/images/homepage/screenshot4.jpg/842fe5699220.jpg","-1","26079","26079","","image/jpeg","Low","","","-1","-1","parser","3EB259B26EBB8AC7D3153E5266954FFA","www.instagram.com","26159","1000013971.56","0","100","1","-1","","-1","https://www.instagram.com/","-1","125","/static/images/homepage/screenshot4.jpg/842fe5699220.jpg","-1","","GET","-1","-1","","200","-1","br","Facebook","4238","3598","4153","4153","4238","85","3598","4238","640","23","24","1","0","41","220","True","39","26442","","","","","","100","11",
"157.240.30.174","0","416","698","1000013971.57","10952","","public,max-age=31536000,immutable","100","211011_11_2D","-1","MEDIUM","34240","","-1","556","100","-1","68","31536000","3598","","HTTP/2","100","3","https://www.instagram.com/static/images/homepage/screenshot5.jpg/0a2d3016f375.jpg","-1","34240","34240","","image/jpeg","Low","","","-1","-1","parser","3EB259B26EBB8AC7D3153E5266954FFA","www.instagram.com","34329","1000013971.57","0","100","1","-1","","-1","https://www.instagram.com/","-1","125","/static/images/homepage/screenshot5.jpg/0a2d3016f375.jpg","-1","","GET","-1","-1","","200","-1","br","Facebook","4296","3598","4154","4154","4296","142","3598","4296","698","24","25","1","0","43","220","True","41","35056","","","","","","100","8",
"157.240.30.27","21","413","308","1000013971.58","","","public,max-age=31536000,stale-while-revalidate=3600,immutable","100","211011_11_2D","-1","LOWEST","","","-1","66","100","3605","-1","31536000","3715","443","HTTP/2","100","3","https://connect.facebook.net/en_US/sdk.js?hash=abe6be46b1c0e879a14e51c53e8b6c25","3715","77545","77545","pm/ssl/connect.facebook.net:443","application/x-javascript","Low","1015","Tue, 11 Oct 2022 13:39:59 GMT","-1","-1","script","3EB259B26EBB8AC7D3153E5266954FFA","connect.facebook.net","78182","1000013971.58","0","100","1","-1","","-1","https://connect.facebook.net/en_US/sdk.js","50","257","/en_US/sdk.js?hash=abe6be46b1c0e879a14e51c53e8b6c25","3655","42116","GET","-1","3655","","200","60","gzip","Facebook","4023","3715","3781","3781","4023","242","3605","4023","418","25","26","1","0","1","147","True","0","275561","","","13","15","_","","",
"157.240.30.35","120","500","86","1000013971.59","","","private, no-cache, no-store, must-revalidate","100","211011_11_2D","4157","MEDIUM","","","-1","86","-1","4158","-1","","4338","443","HTTP/2","-1","3","https://www.facebook.com/x/oauth/status?client_id=124024574287414&input_token&origin=1&redirect_uri=https%3A%2F%2Fwww.instagram.com%2F&sdk=joey&wants_cookie_data=true","4338","0","","ssl/www.facebook.com:443","text/plain","High","977","Sat, 01 Jan 2000 00:00:00 GMT","-1","-1","script","3EB259B26EBB8AC7D3153E5266954FFA","www.facebook.com","1062","1000013971.59","","100","1","4057","","-1","https://connect.facebook.net/en_US/sdk.js?hash=abe6be46b1c0e879a14e51c53e8b6c25","84","269","/x/oauth/status?client_id=124024574287414&input_token&origin=1&redirect_uri=https%3A%2F%2Fwww.instagram.com%2F&sdk=joey&wants_cookie_data=true","4242","41292","GET","100","4242","","200","96","","Facebook","4424","4338","4424","4424","4424","0","4057","4424","366","26","27","1","0","1","220","True","0","","","","","","r","","",
"157.240.30.174","","411","97","1000013971.60","0","","public,max-age=31536000,immutable","100","211011_11_2D","-1","MEDIUM","34719","","-1","36","100","-1","100","31536000","4385","","HTTP/2","100","3","https://www.instagram.com/static/images/ico/favicon-192.png/68d99ba29cc8.png","-1","34719","34719","","image/png","High","","","-1","-1","other","3EB259B26EBB8AC7D3153E5266954FFA","www.instagram.com","34814","1000013971.60","0","100","1","-1","","-1","","-1","125","/static/images/ico/favicon-192.png/68d99ba29cc8.png","-1","","GET","-1","-1","","200","-1","br","Facebook","4482","4385","4421","4421","4482","61","4385","4482","97","27","28","1","0","45","220","True","0","34715","","","","","","","",
"157.240.30.174","","440","43","1000013971.61","0","","public,max-age=31536000,immutable","100","211011_11_2D","-1","MEDIUM","3522","","-1","36","100","-1","100","31536000","4451","","HTTP/2","100","3","https://www.instagram.com/static/images/appstore-install-badges/badge_ios_english-en.png/180ae7a0bcf7.png","-1","3522","3522","","image/png","Low","","","-1","-1","other","3EB259B26EBB8AC7D3153E5266954FFA","www.instagram.com","3599","1000013971.61","0","100","1","-1","","-1","","-1","125","/static/images/appstore-install-badges/badge_ios_english-en.png/180ae7a0bcf7.png","-1","","GET","-1","-1","","200","-1","br","Facebook","4494","4451","4487","4487","4494","7","4451","4494","43","28","29","1","0","47","147","True","45","3754","","","","","","","",
"157.240.30.174","","444","59","1000013971.62","0","","public,max-age=31536000,immutable","100","211011_11_2D","-1","MEDIUM","9799","","-1","43","100","-1","100","31536000","4451","","HTTP/2","100","3","https://www.instagram.com/static/images/appstore-install-badges/badge_android_english-en.png/e9cd846dc748.png","-1","9799","9799","","image/png","Low","","","-1","-1","other","3EB259B26EBB8AC7D3153E5266954FFA","www.instagram.com","9877","1000013971.62","0","100","1","-1","","-1","","-1","125","/static/images/appstore-install-badges/badge_android_english-en.png/e9cd846dc748.png","-1","","GET","-1","-1","","200","-1","br","Facebook","4510","4451","4494","4494","4510","16","4451","4510","59","29","30","1","0","49","147","True","47","10071","","","","","","","",
"157.240.30.174","","407","42","1000013971.63","","","public,max-age=31536000,immutable","100","211011_11_2D","-1","MEDIUM","","","-1","36","100","-1","-1","31536000","4485","","HTTP/2","100","3","https://www.instagram.com/static/images/ico/favicon.ico/36b3ee2d91ed.ico","-1","3583","3583","","image/vnd.microsoft.icon","High","","","-1","-1","other","3EB259B26EBB8AC7D3153E5266954FFA","www.instagram.com","3678","1000013971.63","0","100","1","-1","","-1","","-1","125","/static/images/ico/favicon.ico/36b3ee2d91ed.ico","-1","","GET","-1","-1","","200","-1","br","Facebook","4527","4485","4521","4521","4527","6","4485","4527","42","30","31","1","0","51","220","True","0","5430","","","","","","","",
"157.240.30.174","89","680","214","1000013971.64","","","private, no-cache, no-store, must-revalidate","100","211011_11_2D","-1","MEDIUM","","","-1","213","-1","-1","-1","","5382","","HTTP/2","-1","3","https://www.instagram.com/ajax/bz","-1","15","","","application/json","High","1697","Sat, 01 Jan 2000 00:00:00 GMT","-1","-1","script","3EB259B26EBB8AC7D3153E5266954FFA","www.instagram.com","119","1000013971.64","","100","1","-1","","-1","https://www.instagram.com/static/bundles/metro/ConsumerLibCommons.js/557904900b3b.js","-1","125","/ajax/bz","-1","","POST","-1","-1","","200","-1","","Facebook","5596","5382","5595","5595","5596","1","5382","5596","214","31","32","1","0","53","220","True","0","15","","","","","n.send","","",
"157.240.241.174","","386","136","917D5E2831B3592096115DFC538B8C17","","","","-1","211011_11_2D","3","HIGHEST","","","-1","136","-1","3","-1","","136","80","http/1.1","-1","3","http://instagram.com/","-1","0","","instagram.com:80","text/plain","VeryHigh","","","-1","-1","script","690C16CC070DFF09F0497D68DE8F8F1E","instagram.com","0","917D5E2831B3592096115DFC538B8C17","","-1","0","3","","-1","","133","108","/","-1","35112","GET","0","136","","301","-1","","","272","136","272","272","272","0","3","272","269","0","1","2","0","","","","","","","","","","","","",
"157.240.241.174","","396","166","917D5E2831B3592096115DFC538B8C17-1","","","private, no-cache, no-store, must-revalidate","-1","211011_11_2D","-1","VeryHigh","","","-1","166","-1","274","-1","","549","443","HTTP/2","-1","3","https://instagram.com/","549","0","","ssl/instagram.com:443","text/html","VeryHigh","","Sat, 01 Jan 2000 00:00:00 GMT","-1","-1","script","690C16CC070DFF09F0497D68DE8F8F1E","instagram.com","0","917D5E2831B3592096115DFC538B8C17","","-1","1","-1","","-1","","132","115","/","406","37368","GET","-1","406","","301","143","","","715","549","715","715","715","0","274","715","441","1","2","2","0","1","256","True","0","","","","","","","","",
"157.240.30.174","","400","303","917D5E2831B3592096115DFC538B8C17-2","","","private, no-cache, no-store, must-revalidate","100","211011_11_2D","717","VeryHigh","","","-1","266","-1","717","-1","","794","443","HTTP/2","100","3","https://www.instagram.com/","793","20444","20444","ssl/www.instagram.com:443","text/html","VeryHigh","","Sat, 01 Jan 2000 00:00:00 GMT","-1","-1","script","690C16CC070DFF09F0497D68DE8F8F1E","www.instagram.com","22422","917D5E2831B3592096115DFC538B8C17","0","100","1","717","","-1","","33","125","/","750","34378","GET","0","750","","200","43","gzip","Facebook","1097","794","1060","1060","1097","37","717","1097","379","2","3","2","0","1","256","True","0","66979","1","1","4","0","","","",
"157.240.30.174","18","434","69","1000014728.4","","","public,max-age=31536000,immutable","100","211011_11_2D","-1","HIGHEST","","","-1","34","100","-1","-1","31536000","1074","","HTTP/2","100","3","https://www.instagram.com/static/bundles/metro/ConsumerUICommons.css/4b3dd0be0139.css","-1","20160","20160","","text/css","VeryHigh","","","-1","-1","parser","690C16CC070DFF09F0497D68DE8F8F1E","www.instagram.com","20352","1000014728.4","0","100","1","-1","","-1","https://www.instagram.com/","-1","125","/static/bundles/metro/ConsumerUICommons.css/4b3dd0be0139.css","-1","","GET","-1","-1","","200","-1","br","Facebook","1143","1074","1108","1108","1143","35","1074","1143","69","3","4","2","0","3","256","True","1","173769","","","","","","","",
"157.240.30.174","19","425","125","1000014728.5","","","public,max-age=31536000,immutable","100","211011_11_2D","-1","HIGHEST","","","-1","68","100","-1","-1","31536000","1075","","HTTP/2","100","3","https://www.instagram.com/static/bundles/metro/Consumer.css/20ff933cc1b3.css","-1","33678","33678","","text/css","VeryHigh","","","-1","-1","parser","690C16CC070DFF09F0497D68DE8F8F1E","www.instagram.com","33767","1000014728.5","0","100","1","-1","","-1","https://www.instagram.com/","-1","125","/static/bundles/metro/Consumer.css/20ff933cc1b3.css","-1","","GET","-1","-1","","200","-1","br","Facebook","1200","1075","1143","1143","1200","57","1075","1200","125","4","5","2","0","5","256","True","3","187498","","","","","","","",
