"ip_addr","initiator_line","bytesOut","load_ms","request_id","image_save","minify_total","cacheControl","score_cdn","id","dns_end","priority","image_total","minify_save","score_cookies","ttfb_ms","score_cache","connect_start","score_compress","cache_time","load_start","server_port","protocol","score_gzip","type","full_url","ssl_end","objectSize","gzip_total","socket_group","contentType","initial_priority","initiator_column","expires","score_combine","score_etags","initiator_type","frame_id","host","bytesIn","raw_id","gzip_save","score_keep-alive","is_secure","dns_start","server_count","score_minify","initiator","connect_ms","socket","url","ssl_start","client_port","method","dns_ms","connect_end","server_rtt","responseCode","ssl_ms","contentEncoding","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","http2_stream_id","http2_stream_weight","http2_stream_exclusive","objectSizeUncompressed","final_base_page","http2_stream_dependency","is_base_page","cpu.EvaluateScript","cpu.FunctionCall","initiator_function","score_progressive_jpeg","jpeg_scan_count",
"47.246.49.252","0","440","1449","1000025193.70","67469","","max-age=31536000","0","211011_VM_1Q","-1","LOWEST","177553","","-1","707","100","-1","62","31455703","6891","","HTTP/2","-1","3","https://gw.alicdn.com/bao/uploaded/i2/6000000007669/O1CN01mnwvkn26WS8eoXnuc_!!6000000007669-0-picassoopen.jpg","-1","177553","","","image/jpeg","Low","","Mon, 10 Oct 2022 16:03:53 GMT","-1","-1","parser","8D909E9ABBA61C4293BDB1CB8B656E8C","gw.alicdn.com","178059","1000025193.70","","100","1","-1","","-1","https://www.tmall.com/","-1","321","/bao/uploaded/i2/6000000007669/O1CN01mnwvkn26WS8eoXnuc_!!6000000007669-0-picassoopen.jpg","-1","","GET","-1","-1","","200","-1","","","8340","6891","7598","7598","8340","742","6891","8340","1449","60","61","1","0","27","147","True","177553","","25","","","","","0","1",
"47.246.49.252","0","440","1722","1000025193.71","76323","","max-age=31536000","0","211011_VM_1Q","-1","LOWEST","188572","","-1","708","100","-1","59","31261382","6891","","HTTP/2","-1","3","https://gw.alicdn.com/bao/uploaded/i4/6000000006527/O1CN01S9Jyrk1y5Ppc1TAjn_!!6000000006527-0-picassoopen.jpg","-1","188572","","","image/jpeg","Low","","Sat, 08 Oct 2022 10:05:12 GMT","-1","-1","parser","8D909E9ABBA61C4293BDB1CB8B656E8C","gw.alicdn.com","189127","1000025193.71","","100","1","-1","","-1","https://www.tmall.com/","-1","321","/bao/uploaded/i4/6000000006527/O1CN01S9Jyrk1y5Ppc1TAjn_!!6000000006527-0-picassoopen.jpg","-1","","GET","-1","-1","","200","-1","","","8613","6891","7599","7599","8613","1014","6891","8613","1722","61","62","1","0","29","147","True","188572","","27","","","","","0","1",
"47.246.49.252","0","440","2042","1000025193.72","75642","","max-age=31536000","0","211011_VM_1Q","-1","LOWEST","207478","","-1","708","100","-1","63","30407361","6891","","HTTP/2","-1","3","https://gw.alicdn.com/bao/uploaded/i4/6000000004013/O1CN01PrhARN1fW07XvyFfP_!!6000000004013-0-picassoopen.jpg","-1","207478","","","image/jpeg","Low","","Wed, 28 Sep 2022 12:51:31 GMT","-1","-1","parser","8D909E9ABBA61C4293BDB1CB8B656E8C","gw.alicdn.com","208029","1000025193.72","","100","1","-1","","-1","https://www.tmall.com/","-1","321","/bao/uploaded/i4/6000000004013/O1CN01PrhARN1fW07XvyFfP_!!6000000004013-0-picassoopen.jpg","-1","","GET","-1","-1","","200","-1","","","8933","6891","7599","7599","8933","1334","6891","8933","2042","62","63","1","0","31","147","True","207478","","29","","","","","0","1",
"106.11.92.15","0","666","921","1000025193.53-1","0","","no-cache","-1","211011_VM_1Q","6400","Low","43","","-1","921","-1","6400","100","","7454","443","http/1.1","-1","3","https://pcookie.tmall.com/app.gif?&cna=kDbrGQh101ECAVnd1BwdD3Ol","7453","43","","ssl/pcookie.tmall.com:443","image/gif","Low","","Thu, 01 Jan 1970 00:00:01 GMT","-1","-1","parser","8D909E9ABBA61C4293BDB1CB8B656E8C","pcookie.tmall.com","426","1000025193.53","","100","1","5698","","-1","https://www.tmall.com/","290","523","/app.gif?&cna=kDbrGQh101ECAVnd1BwdD3Ol","6690","53878","GET","702","6690","","200","763","","","8375","7454","8375","8375","8375","0","5698","8375","2676","63","64","1","0","","","","43","","","","","","","","",
"198.11.190.8","0","1105","1069","1000025193.64-1","","","no-cache, no-store, max-age=0, must-revalidate","-1","211011_VM_1Q","-1","Low","","","-1","1069","-1","-1","-1","","7459","","HTTP/2","-1","3","https://login.taobao.com/jump?group=tao&target=https%3A%2F%2Fh5api.m.tmall.com%2Fh5%2Fmtop.tmall.kangaroo.core.service.route.aldlampservice%2F1.0%2F%3Ftbpm%3D1%26https%3Don%26appKey%3D12574478%26t%3D1633962130165%26sign%3D3c792c144daa289b769b6a473aef12ee%26api%3Dmtop.tmall.kangaroo.core.service.route.AldLampService%26v%3D1.0%26type%3Djsonp%26dataType%3Djsonp%26timeout%3D3000%26callback%3Dmtopjsonp2%26data%3D%257B%2522appId%2522%253A%252215347144%252C16412841%2522%252C%2522bizId%2522%253A20130909%257D","-1","337","","","text/html","Low","","0","-1","-1","parser","8D909E9ABBA61C4293BDB1CB8B656E8C","login.taobao.com","0","1000025193.64","","-1","1","-1","","-1","https://www.tmall.com/","-1","484","/jump?group=tao&target=https%3A%2F%2Fh5api.m.tmall.com%2Fh5%2Fmtop.tmall.kangaroo.core.service.route.aldlampservice%2F1.0%2F%3Ftbpm%3D1%26https%3Don%26appKey%3D12574478%26t%3D1633962130165%26sign%3D3c792c144daa289b769b6a473aef12ee%26api%3Dmtop.tmall.kangaroo.core.service.route.AldLampService%26v%3D1.0%26type%3Djsonp%26dataType%3Djsonp%26timeout%3D3000%26callback%3Dmtopjsonp2%26data%3D%257B%2522appId%2522%253A%252215347144%252C16412841%2522%252C%2522bizId%2522%253A20130909%257D","-1","","GET","-1","-1","","302","-1","","","8528","7459","8528","8528","8528","0","7459","8528","1069","64","65","1","0","3","147","True","","","0","","","","","","",
"198.11.190.8","0","1162","1053","1000025193.65-1","","","no-cache, no-store, max-age=0, must-revalidate","-1","211011_VM_1Q","-1","Low","","","-1","1053","-1","-1","-1","","7515","","HTTP/2","-1","3","https://login.taobao.com/jump?group=tao&target=https%3A%2F%2Fh5api.m.tmall.com%2Fh5%2Fmtop.tmall.kangaroo.core.service.route.aldlampservice%2F1.0%2F%3Ftbpm%3D1%26https%3Don%26appKey%3D12574478%26t%3D1633962130165%26sign%3Df297be919060aa8115e1c91d465eb6c6%26api%3Dmtop.tmall.kangaroo.core.service.route.AldLampService%26v%3D1.0%26type%3Djsonp%26dataType%3Djsonp%26timeout%3D3000%26callback%3Dmtopjsonp3%26data%3D%257B%2522appId%2522%253A10760644%252C%2522source%2522%253A%2522taobao_pc_biguang%2522%252C%2522count%2522%253A20%252C%2522bizId%2522%253A20200922%257D","-1","337","","","text/html","Low","","0","-1","-1","parser","8D909E9ABBA61C4293BDB1CB8B656E8C","login.taobao.com","0","1000025193.65","","-1","1","-1","","-1","https://www.tmall.com/","-1","484","/jump?group=tao&target=https%3A%2F%2Fh5api.m.tmall.com%2Fh5%2Fmtop.tmall.kangaroo.core.service.route.aldlampservice%2F1.0%2F%3Ftbpm%3D1%26https%3Don%26appKey%3D12574478%26t%3D1633962130165%26sign%3Df297be919060aa8115e1c91d465eb6c6%26api%3Dmtop.tmall.kangaroo.core.service.route.AldLampService%26v%3D1.0%26type%3Djsonp%26dataType%3Djsonp%26timeout%3D3000%26callback%3Dmtopjsonp3%26data%3D%257B%2522appId%2522%253A10760644%252C%2522source%2522%253A%2522taobao_pc_biguang%2522%252C%2522count%2522%253A20%252C%2522bizId%2522%253A20200922%257D","-1","","GET","-1","-1","","302","-1","","","8568","7515","8568","8568","8568","0","7515","8568","1053","65","66","1","0","5","147","True","","","3","","","","","","",
"198.11.190.8","0","1105","1073","1000025193.66-1","","","no-cache, no-store, max-age=0, must-revalidate","-1","211011_VM_1Q","-1","Low","","","-1","1073","-1","-1","-1","","7516","","HTTP/2","-1","3","https://login.taobao.com/jump?group=tao&target=https%3A%2F%2Fh5api.m.tmall.com%2Fh5%2Fmtop.tmall.kangaroo.core.service.route.aldlampservice%2F1.0%2F%3Ftbpm%3D1%26https%3Don%26appKey%3D12574478%26t%3D1633962130165%26sign%3D632d7e8aefa1076950df3253c91f4427%26api%3Dmtop.tmall.kangaroo.core.service.route.AldLampService%26v%3D1.0%26type%3Djsonp%26dataType%3Djsonp%26timeout%3D3000%26callback%3Dmtopjsonp4%26data%3D%257B%2522appId%2522%253A%252215127714%252C15126649%2522%252C%2522bizId%2522%253A20130909%257D","-1","337","","","text/html","Low","","0","-1","-1","parser","8D909E9ABBA61C4293BDB1CB8B656E8C","login.taobao.com","0","1000025193.66","","-1","1","-1","","-1","https://www.tmall.com/","-1","484","/jump?group=tao&target=https%3A%2F%2Fh5api.m.tmall.com%2Fh5%2Fmtop.tmall.kangaroo.core.service.route.aldlampservice%2F1.0%2F%3Ftbpm%3D1%26https%3Don%26appKey%3D12574478%26t%3D1633962130165%26sign%3D632d7e8aefa1076950df3253c91f4427%26api%3Dmtop.tmall.kangaroo.core.service.route.AldLampService%26v%3D1.0%26type%3Djsonp%26dataType%3Djsonp%26timeout%3D3000%26callback%3Dmtopjsonp4%26data%3D%257B%2522appId%2522%253A%252215127714%252C15126649%2522%252C%2522bizId%2522%253A20130909%257D","-1","","GET","-1","-1","","302","-1","","","8589","7516","8589","8589","8589","0","7516","8589","1073","66","67","1","0","7","147","True","","","5","","","","","","",
"198.11.190.8","0","1138","1068","1000025193.67-1","","","no-cache, no-store, max-age=0, must-revalidate","-1","211011_VM_1Q","-1","Low","","","-1","1068","-1","-1","-1","","7542","","HTTP/2","-1","3","https://login.taobao.com/jump?group=tao&target=https%3A%2F%2Fh5api.m.tmall.com%2Fh5%2Fmtop.tmall.kangaroo.core.service.route.aldlampservice%2F1.0%2F%3Ftbpm%3D1%26https%3Don%26appKey%3D12574478%26t%3D1633962130165%26sign%3D6e97cac1272e903cf06b8e9421a9df93%26api%3Dmtop.tmall.kangaroo.core.service.route.AldLampService%26v%3D1.0%26type%3Djsonp%26dataType%3Djsonp%26timeout%3D3000%26callback%3Dmtopjsonp5%26data%3D%257B%2522appId%2522%253A14269436%252C%2522bizId%2522%253A20130909%252C%2522page%2522%253A1%252C%2522pageSize%2522%253A100%257D","-1","337","","","text/html","Low","","0","-1","-1","parser","8D909E9ABBA61C4293BDB1CB8B656E8C","login.taobao.com","0","1000025193.67","","-1","1","-1","","-1","https://www.tmall.com/","-1","484","/jump?group=tao&target=https%3A%2F%2Fh5api.m.tmall.com%2Fh5%2Fmtop.tmall.kangaroo.core.service.route.aldlampservice%2F1.0%2F%3Ftbpm%3D1%26https%3Don%26appKey%3D12574478%26t%3D1633962130165%26sign%3D6e97cac1272e903cf06b8e9421a9df93%26api%3Dmtop.tmall.kangaroo.core.service.route.AldLampService%26v%3D1.0%26type%3Djsonp%26dataType%3Djsonp%26timeout%3D3000%26callback%3Dmtopjsonp5%26data%3D%257B%2522appId%2522%253A14269436%252C%2522bizId%2522%253A20130909%252C%2522page%2522%253A1%252C%2522pageSize%2522%253A100%257D","-1","","GET","-1","-1","","302","-1","","","8610","7542","8610","8610","8610","0","7542","8610","1068","67","68","1","0","9","147","True","","","7","","","","","","",
"106.11.93.16","0","442","1005","22CF190B4FF13783238FE561EFDCADE2","","","no-cache","-1","211011_VM_1Q","6816","HIGHEST","","","-1","1003","-1","6816","-1","","8760","443","HTTP/2","100","3","https://phs.tanx.com/acbeacon4.html","8760","589","589","ssl/phs.tanx.com:443","text/html","VeryHigh","25043","Mon, 11 Oct 2021 14:22:11 GMT","-1","-1","script","7AA64A87778FEDF83DD87877C34DB8DE","phs.tanx.com","589","22CF190B4FF13783238FE561EFDCADE2","0","100","1","6097","","-1","https://atanx.alicdn.com/t/tanxssp.js","879","552","/acbeacon4.html","7695","41146","GET","719","7695","","200","1065","gzip","","9765","8760","9763","9763","9765","2","6097","9765","3668","68","69","1","0","1","256","True","430","","0","","1","","b.Def","","",
"47.246.49.252","0","424","560","1000025193.78","0","","max-age=31536000","0","211011_VM_1Q","-1","MEDIUM","104269","","-1","417","100","-1","100","8018241","9655","","HTTP/2","-1","3","https://img.alicdn.com/imgextra/i3/O1CN01Am8Sra21Zaice06ax_!!6000000006999-2-tps-1130-500.png","-1","104269","","","image/png","Low","","Wed, 12 Jan 2022 09:39:33 GMT","-1","-1","parser","8D909E9ABBA61C4293BDB1CB8B656E8C","img.alicdn.com","104723","1000025193.78","","100","1","-1","","-1","https://www.tmall.com/","-1","321","/imgextra/i3/O1CN01Am8Sra21Zaice06ax_!!6000000006999-2-tps-1130-500.png","-1","","GET","-1","-1","","200","-1","","","10215","9655","10072","10072","10215","143","9655","10215","560","69","70","1","0","43","","","104269","","","","","","","","",
"47.246.49.252","0","398","629","1000025193.80","0","","max-age=31536000","0","211011_VM_1Q","-1","LOWEST","42135","","-1","587","100","-1","100","7572078","9656","","HTTP/2","-1","3","https://img.alicdn.com/tps/TB1x2eZLVXXXXbCXVXXXXXXXXXX-1130-500.jpg","-1","42135","","","image/jpeg","Low","","Fri, 07 Jan 2022 05:43:30 GMT","-1","-1","parser","8D909E9ABBA61C4293BDB1CB8B656E8C","img.alicdn.com","42486","1000025193.80","","100","1","-1","","-1","https://www.tmall.com/","-1","321","/tps/TB1x2eZLVXXXXbCXVXXXXXXXXXX-1130-500.jpg","-1","","GET","-1","-1","","200","-1","","","10285","9656","10243","10243","10285","42","9656","10285","629","70","71","1","0","45","","","42135","","","","","","","100","10",
"47.246.49.252","0","415","1107","1000025193.81","0","","max-age=31536000","0","211011_VM_1Q","-1","MEDIUM","285625","","-1","651","100","-1","100","30371130","9663","","HTTP/2","-1","3","https://img.alicdn.com/imgextra/i3/700459267/O1CN01ga1mwD2IKL2CVvDC1_!!700459267.png","-1","285625","","","image/png","Low","","Wed, 28 Sep 2022 02:47:43 GMT","-1","-1","parser","8D909E9ABBA61C4293BDB1CB8B656E8C","img.alicdn.com","286249","1000025193.81","","100","1","-1","","-1","https://www.tmall.com/","-1","321","/imgextra/i3/700459267/O1CN01ga1mwD2IKL2CVvDC1_!!700459267.png","-1","","GET","-1","-1","","200","-1","","","10770","9663","10314","10314","10770","456","9663","10770","1107","71","72","1","0","47","","","285625","","","","","","","","",
"47.246.49.252","0","397","1153","1000025193.82","0","","max-age=31536000","0","211011_VM_1Q","-1","MEDIUM","27846","","-1","1131","100","-1","100","8716735","9663","","HTTP/2","-1","3","https://img.alicdn.com/tfs/TB1sQTyENYaK1RjSZFnXXa80pXa-502-380.jpg","-1","27846","","","image/jpeg","Low","","Thu, 20 Jan 2022 11:41:08 GMT","-1","-1","parser","8D909E9ABBA61C4293BDB1CB8B656E8C","img.alicdn.com","28153","1000025193.82","","100","1","-1","","-1","https://www.tmall.com/","-1","321","/tfs/TB1sQTyENYaK1RjSZFnXXa80pXa-502-380.jpg","-1","","GET","-1","-1","","200","-1","","","10816","9663","10794","10794","10816","22","9663","10816","1153","72","73","1","0","49","","","27846","","","","","","","100","7",
"47.246.49.252","0","397","1214","1000025193.83","0","","max-age=31536000","0","211011_VM_1Q","-1","MEDIUM","35629","","-1","1179","100","-1","100","8718451","9663","","HTTP/2","-1","3","https://img.alicdn.com/tfs/TB1x7TyENYaK1RjSZFnXXa80pXa-502-380.jpg","-1","35629","","","image/jpeg","Low","","Thu, 20 Jan 2022 12:09:44 GMT","-1","-1","parser","8D909E9ABBA61C4293BDB1CB8B656E8C","img.alicdn.com","35921","1000025193.83","","100","1","-1","","-1","https://www.tmall.com/","-1","321","/tfs/TB1x7TyENYaK1RjSZFnXXa80pXa-502-380.jpg","-1","","GET","-1","-1","","200","-1","","","10877","9663","10842","10842","10877","35","9663","10877","1214","73","74","1","0","51","","","35629","","","","","","","100","9",
"47.246.49.252","0","397","1257","1000025193.84","0","","max-age=31536000","0","211011_VM_1Q","-1","LOWEST","25423","","-1","1242","100","-1","100","8715410","9663","","HTTP/2","-1","3","https://img.alicdn.com/tfs/TB1IQPsEFzqK1RjSZFoXXbfcXXa-502-380.jpg","-1","25423","","","image/jpeg","Low","","Thu, 20 Jan 2022 11:19:03 GMT","-1","-1","parser","8D909E9ABBA61C4293BDB1CB8B656E8C","img.alicdn.com","25731","1000025193.84","","100","1","-1","","-1","https://www.tmall.com/","-1","321","/tfs/TB1IQPsEFzqK1RjSZFoXXbfcXXa-502-380.jpg","-1","","GET","-1","-1","","200","-1","","","10920","9663","10905","10905","10920","15","9663","10920","1257","74","75","1","0","53","","","25423","","","","","","","100","7",
"47.246.49.252","0","425","2243","1000025193.93","44079","","max-age=31536000","0","211011_VM_1Q","-1","LOWEST","125001","","-1","2061","100","-1","64","31491942","9675","","HTTP/2","-1","3","https://gw.alicdn.com/bao/uploaded/i3/2549841410/O1CN01oQ3Qgj1MHpAE5zTjM_!!2549841410-0-sm.jpg","-1","125001","","","image/jpeg","Low","","Tue, 11 Oct 2022 02:07:55 GMT","-1","-1","parser","8D909E9ABBA61C4293BDB1CB8B656E8C","gw.alicdn.com","125458","1000025193.93","","100","1","-1","","-1","https://www.tmall.com/","-1","321","/bao/uploaded/i3/2549841410/O1CN01oQ3Qgj1MHpAE5zTjM_!!2549841410-0-sm.jpg","-1","","GET","-1","-1","","200","-1","","","11918","9675","11736","11736","11918","182","9675","11918","2243","75","76","1","0","61","147","True","125001","","59","","","","","0","1",
"47.246.49.252","0","431","2603","1000025193.94","76532","","max-age=31536000","0","211011_VM_1Q","-1","LOWEST","158618","","-1","2267","100","-1","51","29082183","9675","","HTTP/2","-1","3","https://gw.alicdn.com/bao/uploaded/i1/2206736426581/O1CN01im4oaU28PF6kja7LG_!!6000000007924-0-at.jpg","-1","158618","","","image/jpeg","Low","","Tue, 13 Sep 2022 04:45:16 GMT","-1","-1","parser","8D909E9ABBA61C4293BDB1CB8B656E8C","gw.alicdn.com","159101","1000025193.94","","100","1","-1","","-1","https://www.tmall.com/","-1","321","/bao/uploaded/i1/2206736426581/O1CN01im4oaU28PF6kja7LG_!!6000000007924-0-at.jpg","-1","","GET","-1","-1","","200","-1","","","12278","9675","11942","11942","12278","336","9675","12278","2603","76","77","1","0","63","147","True","158618","","61","","","","","0","1",
"47.246.49.252","0","420","3323","1000025193.95","202073","","max-age=31536000","0","211011_VM_1Q","-1","LOWEST","310342","","-1","2632","100","-1","34","25972756","9675","","HTTP/2","-1","3","https://gw.alicdn.com/bao/uploaded/i1/2549234913/O1CN01vr6WHG1mACLZSQg2h_!!0-item_pic.jpg","-1","310342","","","image/jpeg","Low","","Mon, 08 Aug 2022 05:01:29 GMT","-1","-1","parser","8D909E9ABBA61C4293BDB1CB8B656E8C","gw.alicdn.com","311008","1000025193.95","","100","1","-1","","-1","https://www.tmall.com/","-1","321","/bao/uploaded/i1/2549234913/O1CN01vr6WHG1mACLZSQg2h_!!0-item_pic.jpg","-1","","GET","-1","-1","","200","-1","","","12998","9675","12307","12307","12998","691","9675","12998","3323","77","78","1","0","65","147","True","310342","","63","","","","","0","1",
"47.246.49.252","0","423","3721","1000025193.96","109262","","max-age=31536000","0","211011_VM_1Q","-1","LOWEST","238395","","-1","3347","100","-1","54","31205795","9675","","HTTP/2","-1","3","https://gw.alicdn.com/bao/uploaded/i2/2201484016118/O1CN01G8btYs1v45q56bkws_!!0-item_pic.jpg","-1","238395","","","image/jpeg","Low","","Fri, 07 Oct 2022 18:38:48 GMT","-1","-1","parser","8D909E9ABBA61C4293BDB1CB8B656E8C","gw.alicdn.com","238947","1000025193.96","","100","1","-1","","-1","https://www.tmall.com/","-1","321","/bao/uploaded/i2/2201484016118/O1CN01G8btYs1v45q56bkws_!!0-item_pic.jpg","-1","","GET","-1","-1","","200","-1","","","13396","9675","13022","13022","13396","374","9675","13396","3721","78","79","1","0","67","147","True","238395","","65","","","","","100","14",
"47.246.49.252","0","431","3925","1000025193.97","45134","","max-age=31536000","0","211011_VM_1Q","-1","LOWEST","122547","","-1","3746","100","-1","63","31381395","9675","","HTTP/2","-1","3","https://gw.alicdn.com/bao/uploaded/i2/2200657715182/O1CN01rEo9161o9P7dd06DU_!!2200657715182-0-sm.jpg","-1","122547","","","image/jpeg","Low","","Sun, 09 Oct 2022 19:25:28 GMT","-1","-1","parser","8D909E9ABBA61C4293BDB1CB8B656E8C","gw.alicdn.com","123014","1000025193.97","","100","1","-1","","-1","https://www.tmall.com/","-1","321","/bao/uploaded/i2/2200657715182/O1CN01rEo9161o9P7dd06DU_!!2200657715182-0-sm.jpg","-1","","GET","-1","-1","","200","-1","","","13600","9675","13421","13421","13600","179","9675","13600","3925","79","80","1","0","69","147","True","122547","","67","","","","","0","1",
"47.246.49.252","0","423","6651","1000025193.98","0","","max-age=31536000","0","211011_VM_1Q","-1","LOWEST","1368047","","-1","4303","100","-1","100","31255571","9675","","HTTP/2","-1","3","https://gw.alicdn.com/bao/uploaded/i1/2209728150125/O1CN01rSf8pW1CnIDZvs773_!!2-item_pic.png","-1","1368047","","","image/png","Low","","Sat, 08 Oct 2022 08:28:24 GMT","-1","-1","parser","8D909E9ABBA61C4293BDB1CB8B656E8C","gw.alicdn.com","1369896","1000025193.98","","100","1","-1","","-1","https://www.tmall.com/","-1","321","/bao/uploaded/i1/2209728150125/O1CN01rSf8pW1CnIDZvs773_!!2-item_pic.png","-1","","GET","-1","-1","","200","-1","","","16326","9675","13978","13978","16326","2348","9675","16326","6651","80","81","1","0","71","147","True","1368047","","69","","","","","","",
"47.246.49.252","0","396","1725","1000025193.90","185047","","max-age=31536000","0","211011_VM_1Q","-1","LOWEST","263771","","-1","1270","100","-1","29","23885938","9675","","HTTP/2","-1","3","https://gw.alicdn.com/tfs/TB1tPdRkNvbeK8jSZPfXXariXXa-468-602.jpg","-1","263771","","","image/jpeg","Low","","Fri, 15 Jul 2022 01:21:11 GMT","-1","-1","parser","8D909E9ABBA61C4293BDB1CB8B656E8C","gw.alicdn.com","264373","1000025193.90","","100","1","-1","","-1","https://www.tmall.com/","-1","321","/tfs/TB1tPdRkNvbeK8jSZPfXXariXXa-468-602.jpg","-1","","GET","-1","-1","","200","-1","","","11400","9675","10945","10945","11400","455","9675","11400","1725","81","82","1","0","55","147","True","263771","","53","","","","","0","1",
"47.246.49.252","0","396","1849","1000025193.91","44794","","max-age=31536000","0","211011_VM_1Q","-1","LOWEST","69048","","-1","1755","100","-1","35","31254098","9675","","HTTP/2","-1","3","https://gw.alicdn.com/tfs/TB1NQiE0YY1gK0jSZTEXXXDQVXa-400-400.jpg","-1","69048","","","image/jpeg","Low","","Sat, 08 Oct 2022 08:03:50 GMT","-1","-1","parser","8D909E9ABBA61C4293BDB1CB8B656E8C","gw.alicdn.com","69444","1000025193.91","","100","1","-1","","-1","https://www.tmall.com/","-1","321","/tfs/TB1NQiE0YY1gK0jSZTEXXXDQVXa-400-400.jpg","-1","","GET","-1","-1","","200","-1","","","11524","9675","11430","11430","11524","94","9675","11524","1849","82","83","1","0","57","147","True","69048","","55","","","","","0","1",
"47.246.49.252","0","423","2031","1000025193.92","0","","max-age=31536000","0","211011_VM_1Q","-1","LOWEST","83946","","-1","1876","100","-1","100","29001407","9675","","HTTP/2","-1","3","https://gw.alicdn.com/bao/uploaded/i4/2207444107935/O1CN01ZqOvlp28UHTqFen2p_!!0-item_pic.jpg","-1","83946","","","image/jpeg","Low","","Mon, 12 Sep 2022 06:19:00 GMT","-1","-1","parser","8D909E9ABBA61C4293BDB1CB8B656E8C","gw.alicdn.com","84377","1000025193.92","","100","1","-1","","-1","https://www.tmall.com/","-1","321","/bao/uploaded/i4/2207444107935/O1CN01ZqOvlp28UHTqFen2p_!!0-item_pic.jpg","-1","","GET","-1","-1","","200","-1","","","11706","9675","11551","11551","11706","155","9675","11706","2031","83","84","1","0","59","147","True","83946","","57","","","","","100","14",
"47.88.68.21","","584","815","1000025193.99","0","","no-cache","-1","211011_VM_1Q","-1","IDLE","43","","-1","814","-1","-1","100","","9693","","HTTP/2","-1","3","https://gm.mmstat.com/tianmaopc.maopc.mpc-banner2","-1","43","","","image/gif","VeryLow","","Thu, 01 Jan 1970 00:00:01 GMT","-1","-1","script","8D909E9ABBA61C4293BDB1CB8B656E8C","gm.mmstat.com","98","1000025193.99","","100","1","-1","","-1","","-1","481","/tianmaopc.maopc.mpc-banner2","-1","","POST","-1","-1","","200","-1","","","10508","9693","10507","10507","10508","1","9693","10508","815","84","85","1","0","7","110","True","43","","0","","","","","","",
"47.88.68.21","","584","831","1000025193.100","0","","no-cache","-1","211011_VM_1Q","-1","IDLE","43","","-1","831","-1","-1","100","","9696","","HTTP/2","-1","3","https://gm.mmstat.com/tianmaopc.maopc.mpc-banner3","-1","43","","","image/gif","VeryLow","","Thu, 01 Jan 1970 00:00:01 GMT","-1","-1","script","8D909E9ABBA61C4293BDB1CB8B656E8C","gm.mmstat.com","75","1000025193.100","","100","1","-1","","-1","","-1","481","/tianmaopc.maopc.mpc-banner3","-1","","POST","-1","-1","","200","-1","","","10527","9696","10527","10527","10527","0","9696","10527","831","85","86","1","0","9","110","True","43","","7","","","","","","",
"47.246.2.254","11","355","675","1000025193.122","","","max-age=3600,s-maxage=3600","0","211011_VM_1Q","-1","LOWEST","","","-1","674","0","-1","-1","2030","9773","","HTTP/2","100","3","https://atanx.alicdn.com/t/acookie/acbeacon4.js","-1","1224","1224","","application/javascript","Low","12","","-1","-1","script","7AA64A87778FEDF83DD87877C34DB8DE","atanx.alicdn.com","1547","1000025193.122","0","100","1","-1","","-1","https://phs.tanx.com/acbeacon4.html","-1","326","/t/acookie/acbeacon4.js","-1","","GET","-1","-1","","200","-1","gzip","","10448","9773","10447","10447","10448","1","9773","10448","675","86","87","1","0","3","147","True","2691","","0","","1","6","","","",
"47.246.49.252","0","397","6169","1000025193.85","0","","max-age=31536000","0","211011_VM_1Q","-1","LOWEST","33659","","-1","6126","100","-1","100","8715711","10215","","HTTP/2","-1","3","https://img.alicdn.com/tfs/TB1xwW3eiLaK1RjSZFxXXamPFXa-502-380.jpg","-1","33659","","","image/jpeg","Low","","Thu, 20 Jan 2022 11:24:04 GMT","-1","-1","parser","8D909E9ABBA61C4293BDB1CB8B656E8C","img.alicdn.com","34007","1000025193.85","","100","1","-1","","-1","https://www.tmall.com/","-1","321","/tfs/TB1xwW3eiLaK1RjSZFxXXamPFXa-502-380.jpg","-1","","GET","-1","-1","","200","-1","","","16384","10215","16341","16341","16384","43","10215","16384","6169","87","88","1","0","73","","","33659","","","","","","","100","8",
"47.246.49.252","0","397","6156","1000025193.86","0","","max-age=31536000","0","211011_VM_1Q","-1","LOWEST","33931","","-1","6129","100","-1","100","8770186","10286","","HTTP/2","-1","3","https://img.alicdn.com/tfs/TB1Cq1HekvoK1RjSZPfXXXPKFXa-502-380.jpg","-1","33931","","","image/jpeg","Low","","Fri, 21 Jan 2022 02:31:59 GMT","-1","-1","parser","8D909E9ABBA61C4293BDB1CB8B656E8C","img.alicdn.com","34222","1000025193.86","","100","1","-1","","-1","https://www.tmall.com/","-1","321","/tfs/TB1Cq1HekvoK1RjSZPfXXXPKFXa-502-380.jpg","-1","","GET","-1","-1","","200","-1","","","16442","10286","16415","16415","16442","27","10286","16442","6156","88","89","1","0","75","","","33931","","","","","","","100","9",
